ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Category,Category_lower,Category_upper,Christmas,Christmas_lower,Christmas_upper,Cluster_ID,Cluster_ID_lower,Cluster_ID_upper,Fourth of July,Fourth of July_lower,Fourth of July_upper,Segment,Segment_lower,Segment_upper,Ship Mode,Ship Mode_lower,Ship Mode_upper,Sub-Category,Sub-Category_lower,Sub-Category_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Valentine's Day,Valentine's Day_lower,Valentine's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,days_to_ship,days_to_ship_lower,days_to_ship_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-04-30,231.93417293787692,-641.5098916440087,1023.6626323699526,231.93417293787692,231.93417293787692,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-70.434474825511,-70.434474825511,-70.434474825511,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053470927931,-0.9876053470927931,-0.9876053470927931,-30.087658575867266,-30.087658575867266,-30.087658575867266,0.0,0.0,0.0,161.49969811236593
2016-05-01,231.87707705286275,-684.9398205136257,987.0221006047046,231.87707705286275,231.87707705286275,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-79.17412343882192,-79.17412343882192,-79.17412343882192,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435194566,-9.287384435194566,-9.287384435194566,-30.527528101076395,-30.527528101076395,-30.527528101076395,0.0,0.0,0.0,152.70295361404084
2016-05-02,231.8199811678486,-677.8350312049497,997.7538817079052,231.8199811678486,231.8199811678486,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-96.36609131227455,-96.36609131227455,-96.36609131227455,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657433517,-26.027800657433517,-26.027800657433517,-30.979079752290083,-30.979079752290083,-30.979079752290083,0.0,0.0,0.0,135.45388985557406
2016-05-03,231.76288528283442,-652.6012300802602,895.712091883792,231.76288528283442,231.76288528283442,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-80.04549715479149,-80.04549715479149,-80.04549715479149,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786025436,-9.279886786025436,-9.279886786025436,-31.4063994662151,-31.4063994662151,-31.4063994662151,0.0,0.0,0.0,151.71738812804293
2016-05-04,231.7057893978203,-566.7451973585015,981.8591684447684,231.7057893978203,231.7057893978203,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-49.10326220092923,-49.10326220092923,-49.10326220092923,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683655864,22.029226683655864,22.029226683655864,-31.77327798203414,-31.77327798203414,-31.77327798203414,0.0,0.0,0.0,182.60252719689106
2016-05-07,231.53450174277776,-578.0738794597195,1005.2774533029926,231.53450174277776,231.53450174277776,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-72.5212354867119,-72.5212354867119,-72.5212354867119,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.987605347152217,-0.987605347152217,-0.987605347152217,-32.174419237008735,-32.174419237008735,-32.174419237008735,0.0,0.0,0.0,159.01326625606586
2016-05-08,231.4774058577636,-641.9662390426627,1004.8977309101506,231.4774058577636,231.4774058577636,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-80.62666279731293,-80.62666279731293,-80.62666279731293,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435246222,-9.287384435246222,-9.287384435246222,-31.98006745951575,-31.98006745951575,-31.98006745951575,0.0,0.0,0.0,150.85074306045067
2016-05-09,231.42030997274946,-683.559095422527,956.642164268242,231.42030997274946,231.42030997274946,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-96.97372993255368,-96.97372993255368,-96.97372993255368,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657456428,-26.027800657456428,-26.027800657456428,-31.58671837254629,-31.58671837254629,-31.58671837254629,0.0,0.0,0.0,134.44658004019578
2016-05-10,231.3632140877353,-600.3294620677525,924.1271748456377,231.3632140877353,231.3632140877353,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-79.62173521360273,-79.62173521360273,-79.62173521360273,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786037112,-9.279886786037112,-9.279886786037112,-30.982637525014663,-30.982637525014663,-30.982637525014663,0.0,0.0,0.0,151.74147887413255
2016-05-11,231.30611820272114,-614.2246281423911,1033.5825751705775,231.30611820272114,231.30611820272114,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-47.493001435663835,-47.493001435663835,-47.493001435663835,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683703783,22.029226683703783,22.029226683703783,-30.163017216816662,-30.163017216816662,-30.163017216816662,0.0,0.0,0.0,183.8131167670573
2016-05-12,231.24902231770696,-601.2939120908105,963.0952572443165,231.24902231770696,231.24902231770696,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-33.06914082774518,-33.06914082774518,-33.06914082774518,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,35.42027900043822,35.42027900043822,35.42027900043822,-29.130208925632445,-29.130208925632445,-29.130208925632445,0.0,0.0,0.0,198.1798814899618
2016-05-13,231.19192643269278,-637.44766901659,924.0759497067978,231.19192643269278,231.19192643269278,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-79.11975401874865,-79.11975401874865,-79.11975401874865,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-11.866828458301256,-11.866828458301256,-11.866828458301256,-27.89371465789644,-27.89371465789644,-27.89371465789644,0.0,0.0,0.0,152.07217241394414
2016-05-14,231.1348305476786,-638.1983554312071,954.0761429648755,231.1348305476786,231.1348305476786,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-66.81675807093588,-66.81675807093588,-66.81675807093588,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053471155277,-0.9876053471155277,-0.9876053471155277,-26.4699418212694,-26.4699418212694,-26.4699418212694,0.0,0.0,0.0,164.3180724767427
2016-05-15,231.07773466266448,-620.5862875363247,973.9992833715056,231.07773466266448,231.07773466266448,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-73.52832878838164,-73.52832878838164,-73.52832878838164,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435243949,-9.287384435243949,-9.287384435243949,-24.88173345058673,-24.88173345058673,-24.88173345058673,0.0,0.0,0.0,157.54940587428285
2016-05-16,231.0206387776503,-628.1729993901275,927.6843120229333,231.0206387776503,231.0206387776503,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-88.54470392888443,-88.54470392888443,-88.54470392888443,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657479343,-26.027800657479343,-26.027800657479343,-23.157692368854114,-23.157692368854114,-23.157692368854114,0.0,0.0,0.0,142.47593484876586
2016-05-17,230.96354289263616,-637.7389119426679,910.0255069050352,230.96354289263616,230.96354289263616,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-69.97042162242124,-69.97042162242124,-69.97042162242124,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786023154,-9.279886786023154,-9.279886786023154,-21.331323933847134,-21.331323933847134,-21.331323933847134,0.0,0.0,0.0,160.9931212702149
2016-05-18,230.90644700762198,-630.4569935667661,930.3403574932361,230.90644700762198,230.90644700762198,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-36.77001145623543,-36.77001145623543,-36.77001145623543,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683624078,22.029226683624078,22.029226683624078,-19.440027237308552,-19.440027237308552,-19.440027237308552,0.0,0.0,0.0,194.13643555138654
2016-05-20,230.79225523759368,-655.906490382043,959.7659006168595,230.79225523759368,230.79225523759368,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-66.8509156187887,-66.8509156187887,-66.8509156187887,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-11.866828458253995,-11.866828458253995,-11.866828458253995,-15.62487625798375,-15.62487625798375,-15.62487625798375,0.0,0.0,0.0,163.941339618805
2016-05-21,230.7351593525795,-605.496302892532,1011.5288900591586,230.7351593525795,230.7351593525795,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-54.13160650598688,-54.13160650598688,-54.13160650598688,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.987605347078842,-0.987605347078842,-0.987605347078842,-13.784790256357082,-13.784790256357082,-13.784790256357082,0.0,0.0,0.0,176.6035528465926
2016-05-22,230.67806346756532,-632.6757845791575,988.5253960965646,230.67806346756532,230.67806346756532,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-60.691411195381065,-60.691411195381065,-60.691411195381065,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435295602,-9.287384435295602,-9.287384435295602,-12.044815857534505,-12.044815857534505,-12.044815857534505,0.0,0.0,0.0,169.98665227218424
2016-05-23,230.62096758255115,-564.5055249777537,943.9639197584331,230.62096758255115,230.62096758255115,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-75.8309227896397,-75.8309227896397,-75.8309227896397,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.02780065747579,-26.02780065747579,-26.02780065747579,-10.443911229612961,-10.443911229612961,-10.443911229612961,0.0,0.0,0.0,154.79004479291143
2016-05-24,230.563871697537,-607.134261650916,980.1708147350654,230.563871697537,230.563871697537,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-57.65684972530247,-57.65684972530247,-57.65684972530247,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886786034828,-9.279886786034828,-9.279886786034828,-9.01775203671669,-9.01775203671669,-9.01775203671669,0.0,0.0,0.0,172.90702197223453
2016-05-25,230.50677581252282,-567.7673360208615,981.0784146224584,230.50677581252282,230.50677581252282,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-25.127690097708474,-25.127690097708474,-25.127690097708474,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683671993,22.029226683671993,22.029226683671993,-7.797705878829515,-7.797705878829515,-7.797705878829515,0.0,0.0,0.0,205.37908571481435
2016-05-26,230.4496799275087,-628.517390289214,997.435701021392,230.4496799275087,230.4496799275087,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-10.748879469652318,-10.748879469652318,-10.748879469652318,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,35.42027900039095,35.42027900039095,35.42027900039095,-6.809947567492314,-6.809947567492314,-6.809947567492314,0.0,0.0,0.0,219.7008004578564
2016-05-28,230.33548815748034,-583.0192570187918,983.9750634561312,230.33548815748034,230.33548815748034,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-45.95272553843515,-45.95272553843515,-45.95272553843515,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053471382646,-0.9876053471382646,-0.9876053471382646,-5.6059092887459325,-5.6059092887459325,-5.6059092887459325,0.0,0.0,0.0,184.3827626190452
2016-05-29,230.27839227246616,-578.8894585963445,1011.3621048011069,230.27839227246616,230.27839227246616,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-54.057099014144114,-54.057099014144114,-54.057099014144114,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435211855,-9.287384435211855,-9.287384435211855,-5.410503676381307,-5.410503676381307,-5.410503676381307,0.0,0.0,0.0,176.22129325832205
2016-05-30,230.221296387452,-688.5776809098389,966.8852148420413,230.221296387452,230.221296387452,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-70.87569690477707,-70.87569690477707,-70.87569690477707,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-26.027800657440267,-26.027800657440267,-26.027800657440267,-5.488685344785844,-5.488685344785844,-5.488685344785844,0.0,0.0,0.0,159.34559948267494
2016-05-31,230.16420050243786,-592.0793163560867,979.7167883908796,230.16420050243786,230.16420050243786,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-54.47291271879516,-54.47291271879516,-54.47291271879516,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.279886785995133,-9.279886785995133,-9.279886785995133,-5.833815030249066,-5.833815030249066,-5.833815030249066,0.0,0.0,0.0,175.6912877836427
2016-06-01,230.1071046174237,-604.0767708382942,925.2064848458012,230.1071046174237,230.1071046174237,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-23.76273302839308,-23.76273302839308,-23.76273302839308,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.02922668371992,22.02922668371992,22.02922668371992,-6.432748809562044,-6.432748809562044,-6.432748809562044,0.0,0.0,0.0,206.3443715890306
2016-06-04,229.93581696238124,-679.8307444088493,999.2914379346283,229.93581696238124,229.93581696238124,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-49.88165632160881,-49.88165632160881,-49.88165632160881,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053471015777,-0.9876053471015777,-0.9876053471015777,-9.53484007195628,-9.53484007195628,-9.53484007195628,0.0,0.0,0.0,180.05416064077244
2016-06-05,229.89744296048744,-632.6757764399838,1044.1691585216772,229.89744296048744,229.89744296048744,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-59.55468969973901,-59.55468969973901,-59.55468969973901,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.287384435263512,-9.287384435263512,-9.287384435263512,-10.908094361924547,-10.908094361924547,-10.908094361924547,0.0,0.0,0.0,170.34275326074842
2016-06-07,229.82069495669987,-641.7862135430564,962.9462231972724,229.82069495669987,229.82069495669987,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-62.596838700067806,-62.596838700067806,-62.596838700067806,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-9.27988678600681,-9.27988678600681,-9.27988678600681,-13.957741011510045,-13.957741011510045,-13.957741011510045,0.0,0.0,0.0,167.22385625663208
2016-06-08,229.78232095480612,-647.7145414332983,978.1446083630598,229.78232095480612,229.78232095480612,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-32.89048293312849,-32.89048293312849,-32.89048293312849,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,22.029226683640207,22.029226683640207,22.029226683640207,-15.560498714217742,-15.560498714217742,-15.560498714217742,0.0,0.0,0.0,196.89183802167764
2016-06-09,229.74394695291235,-603.1433464307497,950.9642906249283,229.74394695291235,229.74394695291235,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-21.105604588149266,-21.105604588149266,-21.105604588149266,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,35.4202790004113,35.4202790004113,35.4202790004113,-17.166672686009612,-17.166672686009612,-17.166672686009612,0.0,0.0,0.0,208.63834236476308
2016-06-11,229.66719894912478,-610.5817986114848,982.6820455360474,229.66719894912478,229.66719894912478,1.258170293246213,1.258170293246213,1.258170293246213,0.0,0.0,0.0,-0.9975223555957534,-0.9975223555957534,-0.9975223555957534,0.0,0.0,0.0,-5.586092715862232,-5.586092715862232,-5.586092715862232,2.1299490659375686,2.1299490659375686,2.1299490659375686,-36.16371519027675,-36.16371519027675,-36.16371519027675,0.0,0.0,0.0,0.0,0.0,0.0,-60.60142067562186,-60.60142067562186,-60.60142067562186,0.0,0.0,0.0,-39.359210902550956,-39.359210902550956,-39.359210902550956,0.0,0.0,0.0,-0.9876053471036358,-0.9876053471036358,-0.9876053471036358,-20.254604425967276,-20.254604425967276,-20.254604425967276,0.0,0.0,0.0,169.06577827350293
